link,is_furnished,apartment_class
https://www.otodom.pl/pl/oferta/bezposrenio-kawalerka-studio-z-widokiem-ID4tCJa,1,standard
https://www.otodom.pl/pl/oferta/biznesowy-mokotow-2-pokojowe-od-zaraz-ID4tSeP,1,standard
https://www.otodom.pl/pl/oferta/bliska-wola-tower-27m2-marcina-kasprzaka-ID4sqhB,1,standard
https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokoje-al-dwudziestolatkow-wlochy-ID4tSsm,1,basic
https://www.otodom.pl/pl/oferta/dwa-pokoje-z-loggia-oraz-garazem-osiedle-wilno-ID4tSaj,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-swiezo-po-remoncie-ID4tFDK,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-w-pelni-wyposazone-przy-pkp-grochow-ID4tSyS,1,standard
https://www.otodom.pl/pl/oferta/eleganckie-mieszkanie-na-wilanowie-ID4sHEZ,1,superior
https://www.otodom.pl/pl/oferta/fabryka-na-pradze-50-m-2-pok-balkon-8-m-ID4tSFK,1,standard
https://www.otodom.pl/pl/oferta/fantastyczna-lokalizacja-przy-ul-zlotej-ID4ssoZ,1,standard
https://www.otodom.pl/pl/oferta/idealne-3-pokojowe-mieszkanie-dla-rodziny-ID4tDsX,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-ID41jw0,1,standard
https://www.otodom.pl/pl/oferta/malutka-kawalerka-w-swietnej-lokalizacji-ID4tSIr,1,basic
https://www.otodom.pl/pl/oferta/mieszkanie-120-m-warszawa-ID4tS3J,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-151-m-warszawa-ID4tSGo,1,superior
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-w-sercu-warszawy-ID4tgJy,1,superior
https://www.otodom.pl/pl/oferta/mieszkanie-z-tarasem-i-garazem-ID4tSey,1,standard
https://www.otodom.pl/pl/oferta/narozne-mieszkanie-z-panoramicznymwidokiem-ID4lCdP,1,premium
https://www.otodom.pl/pl/oferta/nowe-metro-klima-komorka-park-3-312-zl-z-mediami-ID4tRVf,1,standard
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-do-wynajecia-ul-jana-kazimierza-ID4tS4o,1,standard
https://www.otodom.pl/pl/oferta/nowoczesne-3-pokojowe-mieszkanie-stare-wlochy-ID4thbi,0,standard
https://www.otodom.pl/pl/oferta/nowoczesne-38-m2-z-garazem-ul-cybernetyki-ID4tGZj,1,standard
https://www.otodom.pl/pl/oferta/ochota-przytulne-ul-grojecka-ul-pawinskiego-ID4cWgV,1,basic
https://www.otodom.pl/pl/oferta/park-szczesliwicki-stylowe-dostepne-od-zaraz-ID4tSeb,1,standard
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-od-zaraz-wola-kolo-ID4tSIu,1,basic
https://www.otodom.pl/pl/oferta/przestronne-i-jasne-4-pokojowe-ID4tSgk,1,superior
https://www.otodom.pl/pl/oferta/przytulne-2-pokojowe-mieszkanie-metro-kabaty-ID4tfqI,1,standard
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-woli-od-zaraz-ID4tSz3,1,standard
https://www.otodom.pl/pl/oferta/raclawicka-50m-2-oddzielne-pokoje-po-remoncie-ID4tS3l,1,standard
https://www.otodom.pl/pl/oferta/rakow-83-m-wysoki-standard-klima-ogrod-ID4tSAG,1,standard
https://www.otodom.pl/pl/oferta/rezerwacja-5-pokoi-przy-parku-lazienkowskim-ID4tG8B,0,superior
https://www.otodom.pl/pl/oferta/saska-kepa-nowy-apartament-lizbonska-1-ID4tS1h,1,standard
https://www.otodom.pl/pl/oferta/sprawdz-jasne-2p-na-zielonym-zoliborzu-ID4u2FW,1,basic
https://www.otodom.pl/pl/oferta/sprawdzprzytulne-2-pokoje-na-bialolece-ID4tSBX,1,standard
https://www.otodom.pl/pl/oferta/srodmiescie-ul-siedmiogrodzka-1a-z-garazem-ID4tRUE,1,standard
https://www.otodom.pl/pl/oferta/studio-with-stunning-view-grzybowska-browary-ID4tDGT,1,standard
https://www.otodom.pl/pl/oferta/targowek-nowe-mieszkanie-57m-3-pokoje-metro-ID4tRMZ,1,standard
https://www.otodom.pl/pl/oferta/unikalny-apartament-w-przepieknej-kamienicy-ID4r2fD,1,superior
https://www.otodom.pl/pl/oferta/ursynow-2-pokoje-43-m2-klimatyzacja-las-kabacki-ID4tBuj,1,standard
https://www.otodom.pl/pl/oferta/wygodny-apartament-miasteczko-wilanow-ID4sL0d,1,superior
https://www.otodom.pl/pl/oferta/wynajem-apartament-wysoki-standard-3-p-bemowo-ID4tSuY,1,superior
https://www.otodom.pl/pl/oferta/wynajme-4-pokoje65m2-metro-stoklosy-ID4tSkv,1,standard
https://www.otodom.pl/pl/oferta/wynajme-dwupokojowe-mieszkanie-na-aluzyjnej-ID4tSC1,1,basic
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-warszawa-praga-poludnie-ID4tRWK,1,standard
https://www.otodom.pl/pl/oferta/2-pok-z-balkonem-i-parkingiem-tolkiena-ID4tDRO,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-balon-garderoba-parking-ID4mwWl,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-dog-friendly-ul-radziwie-ID4sgC1,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-ringelbluma-3-cichy-parter-w-kamienicy-ID4tTnj,1,basic
https://www.otodom.pl/pl/oferta/2-pokoje-w-samym-centrum-miasta-ID4tT2I,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodkiem-i-parkingiem-marina-mokotow-ID4pTBO,1,standard
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-bliska-wola-ID4tTvo,1,superior
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-centrum-po-remoncie-ID4tTb4,1,standard
https://www.otodom.pl/pl/oferta/39m2-2-pokojowe-wynajem-od-teraz-ID4oGmw,1,standard
https://www.otodom.pl/pl/oferta/3pokoje-wynajem-miejsce-postojowe-jana-kazimierza-ID4p76i,1,standard
https://www.otodom.pl/pl/oferta/4-pokoje-113m2-marina-mokotow-balkon-garaz-ID4tpJk,1,standard
https://www.otodom.pl/pl/oferta/apartament-48-m-mokotow-wlasciciel-ID4ckeo,1,standard
https://www.otodom.pl/pl/oferta/apartament-w-wilanowie-dostepny-od-zaraz-ID4tT7s,1,superior
https://www.otodom.pl/pl/oferta/bez-prowizji-na-granicy-ochoty-i-mokotowa-klima-ID4tAJs,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-przestronny-2-pokojowy-apartament-ID4tTeN,1,standard
https://www.otodom.pl/pl/oferta/centrum-2pokoje-ID4sVHe,1,standard
https://www.otodom.pl/pl/oferta/ciche-2-pokoje-garaz-balkon-osiedle-zamkniete-ID4tiFB,1,basic
https://www.otodom.pl/pl/oferta/ciche-3-pokoje-w-kamienicy-przy-politechnice-ID4ryfx,0,standard
https://www.otodom.pl/pl/oferta/ciche-3-pokojowe-kasprzaka-ordona-ID4tTm8,1,standard
https://www.otodom.pl/pl/oferta/cichy-elegancki-apartament-w-triton-park-ID38D5q,1,standard
https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-2-pokojowe-ID4rYGU,1,standard
https://www.otodom.pl/pl/oferta/doskonale-zlokalizowane-mieszkanie-ID4r3U3,1,basic
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-wilanowe-ID4tTos,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-przy-samym-metrze-wierzbno-ID4rxaJ,1,basic
https://www.otodom.pl/pl/oferta/dwupokojowe-na-bemowie-50-m2-kom-lokatorska-ID4tTsr,1,basic
https://www.otodom.pl/pl/oferta/eleganckie-3-pokoje-miejsce-park-i-komorka-lok-ID4tHyi,1,standard
https://www.otodom.pl/pl/oferta/hit-doskonale-duze-3pok-na-bukowinskiej-10-metro-ID4tT87,1,standard
https://www.otodom.pl/pl/oferta/idealna-lokalizacja-w-centrum-umeblowane-ID2YBEM,1,standard
https://www.otodom.pl/pl/oferta/jak-nowe-2pok-widna-kuchnia50m2przyjanakazimierz-ID4tSXS,1,standard
https://www.otodom.pl/pl/oferta/jasne-2-pokoje-na-wynajem-42-m2-ul-powazkowska-ID4ssXl,1,standard
https://www.otodom.pl/pl/oferta/jasny-apartament-42-m2-ul-pieskowa-skala-3-ID4tTi4,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-ochota-ul-raclawicka-150-ID4jeiW,1,basic
https://www.otodom.pl/pl/oferta/klimatyczne-i-jasne-z-balkonem-i-garderoba-garaz-ID4tTqn,1,standard
https://www.otodom.pl/pl/oferta/komfortowe-dwa-pokoje-na-osiedlu-bemosphere-garaz-ID4tTjH,1,standard
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-blisko-metra-ID4tT5v,1,basic
https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-dwupokojowe-na-wynajem-ID4cTGy,1,standard
https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-w-forcie-cze-ID4tSW9,1,superior
https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-w-porcie-praskim-ID4stkD,1,superior
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-1-sypialnia-w-unique-tower-ID4tqa7,1,premium
https://www.otodom.pl/pl/oferta/metro-wawrzyszew-mieszkaie-2-pokojowe-47m2-ID4tSRJ,1,basic
https://www.otodom.pl/pl/oferta/metro-wilanowska-11-pietro-klimatyzacja-ID4tzNc,1,standard
https://www.otodom.pl/pl/oferta/metro-wilanowska-ciche-studio-basen-fitness-ID4tGyS,1,basic
https://www.otodom.pl/pl/oferta/mieszkania-2-pok-34-m2-ul-bonifraterska-ID4ovpa,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-85-m-warszawa-ID4tpyW,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-kawalerka-warszawa-ul-woronicza-ID45fiF,1,basic
https://www.otodom.pl/pl/oferta/mieszkanie-wysoki-standard-pole-mokotowskie-sgh-ID4n4kh,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-z-2-oddzielnymi-pokojami-garaz-klima-ID4lsY8,1,standard
https://www.otodom.pl/pl/oferta/mokotow-2-pokoje-4-pietro-bezposrednio-ID4fY7f,1,standard
https://www.otodom.pl/pl/oferta/niedzwiadek-3-pokoje-3-pietro-piwnica-ID4texq,1,standard
https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-na-wynajem-wlochy-ID4tSYJ,1,standard
https://www.otodom.pl/pl/oferta/od-stycznia-2pok-40m2-klima-garaz-ul-rownolegla-ID4tSYH,1,standard
https://www.otodom.pl/pl/oferta/penthouse-107-m2-taras-bielany-4-pok-ID4sDfO,1,standard
https://www.otodom.pl/pl/oferta/piekna-nowoczesna-w-pelni-wyposazona-kawalerka-ID4tTwm,1,standard
https://www.otodom.pl/pl/oferta/piekne-2-pok-mieszkanie-ul-obywtelska-ID4joXc,1,standard
https://www.otodom.pl/pl/oferta/przestronne-i-stylowe-3-pokoje-mokotow-cybernetyki-ID4tSVv,1,standard
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-5-min-od-metra-imielin-ID4t7q0,1,basic
https://www.otodom.pl/pl/oferta/sprawdz-eleganckie-2p-na-chomiczowce-ID4tSX6,1,basic
https://www.otodom.pl/pl/oferta/stylish-apartment-with-panoramic-views-in-sadyba-ID4tSQU,1,standard
https://www.otodom.pl/pl/oferta/super-2pok-sokratesa-metro-mlociny-garaz-komorka-ID3Ys0M,1,standard
https://www.otodom.pl/pl/oferta/swietnie-skomunikowany-apartament-na-mokotowie-ID4tbrv,0,standard
https://www.otodom.pl/pl/oferta/swiezo-po-remoncie-dla-pierwszego-najemcy-ID4tTsl,1,standard
https://www.otodom.pl/pl/oferta/tytul-studio-22-m2-kino-femina-metro-eng-ID4tT26,1,standard
https://www.otodom.pl/pl/oferta/waszyngtona-ciche-10-min-do-stacji-metra-ID4tCFt,1,standard
https://www.otodom.pl/pl/oferta/wola-przy-centrum-2-pok-50m2-apartamentowiec-ID4tSKU,1,standard
https://www.otodom.pl/pl/oferta/wygodne-i-nowoczesne-mieszkanie-z-balkonem-ID4tpGW,1,standard
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-na-swietokrzyskiej-ID4sluU,1,standard
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-tarchomin-ID4tAmK,1,basic
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-ul-kinowa-34-m2-dwa-pokoje-ID4slNK,1,basic
https://www.otodom.pl/pl/oferta/wyposazone-42m-lazurowa-ID4tBEd,1,standard
https://www.otodom.pl/pl/oferta/zupnicza-dw-wschodni-2-pok-z-garazem-w-cenie-ID4t0GD,1,standard
https://www.otodom.pl/pl/oferta/2-pok-55m2-mieszkanie-z-tarasem-i-klimatyzacja-ID4tcUz,1,standard
https://www.otodom.pl/pl/oferta/2-pok-w-wysokim-standardzie-miasteczko-wilanow-ID4cy3K,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-z-ogrodkiem-na-zoliborzu-ID4tGn1,1,standard
https://www.otodom.pl/pl/oferta/2pok-40m2-ursus-ul-tomcia-palucha-nowe-2022-ID4tTYp,0,standard
https://www.otodom.pl/pl/oferta/3-pojowe-mieszkanie-przy-placu-szembeka-ID4txuS,1,standard
https://www.otodom.pl/pl/oferta/3-pok-ul-plochocinska-51-5-m2-garaz-ID4tUx2,1,standard
https://www.otodom.pl/pl/oferta/3-pokoje-90-m2-bezposrednio-wilanow-syta-ID4tASS,1,standard
https://www.otodom.pl/pl/oferta/3-pokoje-marina-mokotow-garaz-ID4tTSu,1,standard
https://www.otodom.pl/pl/oferta/3-pokoje-po-remoncie-meto-imielin-niski-czynsz-ID4tUj1,1,basic
https://www.otodom.pl/pl/oferta/3-pokoje-przy-metrze-imielin-ID4nD5Q,1,standard
https://www.otodom.pl/pl/oferta/3-pokoje-saska-kepa-71m2-apartament-z-garazem-ID4tAXi,1,standard
https://www.otodom.pl/pl/oferta/3-pokoje-zeromskiego-metro-slodowiec-600-m-ID4tdR3,1,standard
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-srodmiescie-ID4tU2h,1,standard
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-ul-rajska-marina-mokotow-ID4t6zc,1,standard
https://www.otodom.pl/pl/oferta/60-m2-2-pok-garaz-mokotow-ID4tUlJ,0,standard
https://www.otodom.pl/pl/oferta/72-m2-klimatyzacja-grzybowska-centrum-ID4dmzc,1,superior
https://www.otodom.pl/pl/oferta/apartament-38m2-na-powislu-ID4eMVv,1,standard
https://www.otodom.pl/pl/oferta/apartament-na-sadybie-ID4tfE5,1,standard
https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-kanal-zeranski-ID4tGYF,1,superior
https://www.otodom.pl/pl/oferta/atrakcyjne-2-oddzielne-pokoje-metro-mlynow-ID4teL8,1,basic
https://www.otodom.pl/pl/oferta/bezposrednio-3-pokoje-10-min-metro-bemowo-ID4tUcg,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-42-2m2-800m-metro-brodno-nowe-ID4tedh,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-kawalerka-zadumana-ochota-okazja-ID41beU,1,standard
https://www.otodom.pl/pl/oferta/blisko-ch-arkadia-i-merta-dworzec-gdanski-ID4tUsM,1,standard
https://www.otodom.pl/pl/oferta/calkowicie-nowe-2-pok-mieszkanie-z-ogrodkiem-ID4tqPS,1,standard
https://www.otodom.pl/pl/oferta/ciche-mieszkanie-w-zielonej-okolicy-ID4sEhg,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-47-m-z-parkingiem-ID4tUx5,1,standard
https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-przy-ulicy-mokotowskiej-ID4tfI6,1,superior
https://www.otodom.pl/pl/oferta/kawalerka-25-m2-warszawa-wawer-ID4nZHa,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-na-wynajem-ID4tAVR,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-przy-ul-orzyckiej-wolna-od-juz-ID4tFJb,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-studio-20m2-internet-besposrednio-ID4tUo9,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-przy-uniwersytecie-bezposredni-ID4tDlK,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-wynajem-wola-metro-mlynow-ID4serE,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-praga-poludnie-ID4tqNp,1,standard
https://www.otodom.pl/pl/oferta/klimatyzowane-2-pok-mieszkanie-miasteczko-wilanow-ID4txTP,1,standard
https://www.otodom.pl/pl/oferta/loft-leszczynska-3-top-powisle-ciche-tez-na-biuro-ID4tqSK,1,superior
https://www.otodom.pl/pl/oferta/luksusowe-3-pok-80m2-wola-klimatyzacja-ID4tUew,1,superior
https://www.otodom.pl/pl/oferta/miasteczko-wilanow-2pok-50m2-meble-balkon-ID4tTYA,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-60m2-warszawa-wlochy-ID47wsj,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokokowe-na-bemowie-ID4rr0p,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-37m-warszawa-wola-park-moczydlo-ID2QpbT,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-40m2-ul-lazurowa-w-wa-z-klimatyzacja-ID4s9I4,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-43-70-m-warszawa-ID4sQgl,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-52-0-m-warszawa-ID4thbP,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-61m2-duzy-taras-obok-park-szczesliwicki-ID4sI2U,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-63-m-warszawa-ID4tqZ7,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-biuro-w-wyjatkowej-kamienicy-ID4tF4F,1,superior
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-2pokojowe-39-92m-z-garazem-ID4n68z,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-na-starym-mokotowie-2-pokoje-36-m2-o-ID44RYo,1,basic
https://www.otodom.pl/pl/oferta/mieszkanie-przy-centrum-handlowy-arkadia-ID4tUuO,1,premium
https://www.otodom.pl/pl/oferta/mieszkanie-warszawa-centrum-ID4tU8u,1,basic
https://www.otodom.pl/pl/oferta/nowe-2pokoje-12-pietro-bez-prowizji-pets-ok-od-juz-ID4tUm3,1,standard
https://www.otodom.pl/pl/oferta/nowe-dwupokojowe-mieszkanie-na-wilanowie-ID4tTUi,1,standard
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-przy-metrze-pl-wilsona-od-6-msc-ID4oE8i,1,standard
https://www.otodom.pl/pl/oferta/nowoczesne-2-pok-mieszkanie-na-jana-kazimierza-ID4qErh,1,standard
https://www.otodom.pl/pl/oferta/nowoczesne-2-pokoje-balkon-garderoba-garaz-ID4tpsd,1,standard
https://www.otodom.pl/pl/oferta/nowowiejska-2-pokoje-wysoki-standard-ID4tEVw,1,superior
https://www.otodom.pl/pl/oferta/od-zaraz-centrum-ul-krucza-36m2-pokoj-z-kuchnia-ID4l4vi,1,basic
https://www.otodom.pl/pl/oferta/od-zaraz-obok-lazienek-krolewskich-ID4tFXX,1,standard
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-bemowo-okazja-ID4tqBx,1,basic
https://www.otodom.pl/pl/oferta/przestronnosc-i-komfort-3-pokoje-z-garazem-70-m-ID4tqQd,1,standard
https://www.otodom.pl/pl/oferta/przy-metrze-obnizka-duzy-balkon-klimatyzacja-ID4tqNr,1,standard
https://www.otodom.pl/pl/oferta/sloneczne-2-pokoje-na-zoliborzu-z-balkonem-ID4soHw,1,standard
https://www.otodom.pl/pl/oferta/sloneczne-i-komfortowe-3-pokoje-z-tarasem-ID4tU7U,1,standard
https://www.otodom.pl/pl/oferta/sprawdznowoczesne-mieszkanie-z-parkingiem-ID4tEfQ,1,standard
https://www.otodom.pl/pl/oferta/srodmiescie-muranow-al-solidarnosci-51m2-2pok-ID4gMqs,1,standard
https://www.otodom.pl/pl/oferta/stary-mokotow-33-m2-od-1-stycznia-25-r-ID4iaJ2,1,standard
https://www.otodom.pl/pl/oferta/studio-with-balcony-and-view-grzybowska-browary-ID4tU7V,1,standard
https://www.otodom.pl/pl/oferta/super-apartament-w-stylu-glamour-obok-chpromenada-ID4t810,1,standard
https://www.otodom.pl/pl/oferta/targowek-ul-zamiejska-metro-trocka-ID4stUg,1,basic
https://www.otodom.pl/pl/oferta/ul-wynalazek-50-m2-2-pok-wysoki-standard-ID4tU5h,1,superior
https://www.otodom.pl/pl/oferta/warszawa-bielany-do-wynajecia-ID4sVis,1,standard
https://www.otodom.pl/pl/oferta/wilanow-white-black-apartament-57m-loggia-garaz-ID4sn81,1,standard
https://www.otodom.pl/pl/oferta/wygodny-apartament-w-okolicy-ronda-daszynskiego-ID4stVU,1,superior
https://www.otodom.pl/pl/oferta/wynajem-m-55m2-taras-57m2-wilanow-bezposrednio-ID4kZcR,1,superior
https://www.otodom.pl/pl/oferta/wynajme-bezp-2-pok-apartament-grzybowska-37-ID3OLeg,1,superior
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-38-m-kwadratowych-ID4t8X7,1,basic
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-45-m2-dwa-pokoje-po-remoncie-ID4tUoI,1,basic
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-nowy-rakow-klimatyzacja-garaz-ID4tvc7,1,standard
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-ul-wspolna-droga-53-m-ID3myzN,1,basic
https://www.otodom.pl/pl/oferta/2-pokoje-blisko-metro-wysoki-standard-bezposrednio-ID4tAPS,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-srodmiescie-bezposrednio-ID4nTUv,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-w-centrum-warszawy-ID4qWUQ,1,standard
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-56m2-bielany-garaz-komorka-ID4eVpW,1,standard
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-ochota-bohaterow-wrzesnia-22-ID4f3qc,1,standard
https://www.otodom.pl/pl/oferta/2pok-51mkw-balkon-5min-metro-sluzew-ID4tUAt,1,standard
https://www.otodom.pl/pl/oferta/2pok-mieszkanie-55-m2-z-garazem-metro-natolin-ID49kn2,1,standard
https://www.otodom.pl/pl/oferta/2pokojowe-mueszkanie-lucka-15-wysoki-standart-ID4tUMr,1,standard
https://www.otodom.pl/pl/oferta/3-jasne-pokoje-stara-ochota-15-min-do-centrum-ID4tsde,1,standard
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-goclawiu-przy-parku-nad-b-ID4tBr3,1,basic
https://www.otodom.pl/pl/oferta/3pok-mieszkanie-na-mokotowie-ogrodek-garderoba-ID4trO4,1,superior
https://www.otodom.pl/pl/oferta/3pokoje-centrum-kamienica-ciche-kameralne-ID4ts1a,1,standard
https://www.otodom.pl/pl/oferta/4-pokoje-z-widokiem-na-palac-kultury-ID4tsC5,1,standard
https://www.otodom.pl/pl/oferta/apartament-o-pow-166m-z-tarasem-marina-mokotow-ID4tBui,1,superior
https://www.otodom.pl/pl/oferta/apartamenty-murano-metro-centrum-warszawy-ID4t7WI,1,superior
https://www.otodom.pl/pl/oferta/bemowo-gorczewska-224-balkon-garaz-klima-3-pokoje-ID4nHGD,1,standard
https://www.otodom.pl/pl/oferta/bezczynszowe-25-m-ursynow-bezposrednio-ID4odvp,1,basic
https://www.otodom.pl/pl/oferta/bezczynszowe-wawer-4-pokoje-bezposrednio-ID4nblE,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-3-pok-nowe-mieszkanie-65m2-garaz-ID4dfNb,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-wynajme-mieszkanie-40m-wilanow-ID4lySW,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-wysoki-standard-garaz-ID4sowQ,1,standard
https://www.otodom.pl/pl/oferta/biuro-na-dobrej-ID43PO0,1,standard
https://www.otodom.pl/pl/oferta/cesja-apartament-zlota-44-64m2-24-2-pokoje-garaz-ID4tUG3,1,premium
https://www.otodom.pl/pl/oferta/cosmopolitan-to-styl-zycia-ID4s7rJ,1,premium
https://www.otodom.pl/pl/oferta/czteropokojowy-apartament-75-m2-zielony-natolin-ID4t7LP,1,superior
https://www.otodom.pl/pl/oferta/dla-milosnikow-zwierzat-i-mile-widziani-obcokrajow-ID4sYvx,1,standard
https://www.otodom.pl/pl/oferta/do-wynajecia-3-pokojowy-apartament-w-wilanowie-ID4qKf0,1,standard
https://www.otodom.pl/pl/oferta/duza-kawalerka-oddzielna-kuchnia-balkon-garaz-ID4tURf,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-domaniewska-47a-mokotow-ID4tBjE,1,standard
https://www.otodom.pl/pl/oferta/jasne-klimatyczne-ciche-2-duze-pok-ID4tUFC,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-kolo-metra-bemowo-ID4tBjP,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-metro-stoklosy-od-9-grudnia-ID4r2zr,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-na-wynajem-w-warszawie-na-hozej-ID4tUTM,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-pokoj-z-kuchnia-blisko-metra-natolin-ID4tBrR,1,standard
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-na-goclawiu-ID4sZeP,1,standard
https://www.otodom.pl/pl/oferta/komfortowe-taras-garaz-piwnica-schowek-ID2T9rt,1,basic
https://www.otodom.pl/pl/oferta/ladne-mieszkanie-srodmiescie-solec-fabryczna-9-ID4tBqx,1,standard
https://www.otodom.pl/pl/oferta/luksusowe-mieszkanie-w-samym-centrum-warszawy-ID4nbuw,1,superior
https://www.otodom.pl/pl/oferta/luksusowy-apartament-129m2-warszawa-al-wilanowska-ID42120,1,superior
https://www.otodom.pl/pl/oferta/luksusowy-przestronny-penthouse-ID4tsGd,1,superior
https://www.otodom.pl/pl/oferta/m2-ursus-42m2-oddzielna-kuchnia-ID4tmqc,1,basic
https://www.otodom.pl/pl/oferta/metro-klimatyzacja-3-pokoje-ID4tUT6,1,standard
https://www.otodom.pl/pl/oferta/metro-klimatyzacja-4-pokoje-ID4tUSV,1,superior
https://www.otodom.pl/pl/oferta/mieskanie-do-wynajecia-wilanow-ID4tsJH,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-z-m-parkingowym-w-cenie-wola-ID4meOA,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-ul-gorczewska-bemowo-ID47BOa,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-30m2-stary-zoliborz-kawalerka-ID4tBri,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-36m-na-parterze-taras-30m-ID4tUE4,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-brodno-do-wynajecia-ID4tBEh,1,basic
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-warszawa-skorosze-ID3Xr6M,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-na-kabatach-metro-blisko-lasu-ID4sZ4J,1,basic
