added_dt,last_update,link,floor,heating,advertiser_type,location,latitude,longitude,approximate_coordinates,elevator,building_type,safeguards,district,rent,additional_fees,area,room_number,students_allowed,non_smoker_only,building_height,for_renovation,balcony,terrace,garden,parking_space,separate_kitchen,utility_room,basement,gated_community,security_monitoring,building_age,cable_tv,internet,dishwasher,air_conditioning
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/kawalerka-na-wynajem-na-bielanach-w-warszawie-ID4sI6a,9.0,district,owner,"Huta, Bielany, Warszawa, mazowieckie",52.29332,20.92866,1,1,block_of_flats,0,Bielany,2100,900,32.0,1.0,0,1,20.0,0,1,0,0,0,1,0,0,0,0,32.0,0,0,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/kawalerka-na-wynajem-rachunki-w-cenie-ID4nxN1,1.0,district,owner,"Stare Bielany, Bielany, Warszawa, mazowieckie",52.27809,20.95038,1,0,block_of_flats,1,Bielany,3000,0,23.6,1.0,0,1,3.0,0,1,0,1,1,0,0,0,0,0,68.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/kawalerka-nowy-sluzewiec-nowa-pierwszy-najemca-ID4sNZZ,4.0,district,owner,"ul. Nowy Służewiec, Wyczółki, Ursynów, Warszawa, mazowieckie",52.162681,20.991364,0,1,apartment,1,Ursynow,2800,450,27.0,1.0,0,0,5.0,0,1,1,0,1,0,0,0,1,1,2.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/kawalerka-o-wysokim-standardzie-ID4tVUn,1.0,,agency,"ul. Toruńska, Bródno, Targówek, Warszawa, mazowieckie",52.29647,21.02145,0,0,other,0,Targowek,3000,560,31.0,1.0,0,0,4.0,0,0,0,1,1,0,1,1,0,0,5.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/kawalerka-w-nowym-bloku-ochota-szczesliwice-ID47NVE,4.0,district,owner,"ul. Włodarzewska 81, Szczęśliwice, Ochota, Warszawa, mazowieckie",52.202131,20.955485,0,1,block_of_flats,1,Ochota,2800,500,27.0,1.0,1,1,7.0,0,0,0,0,1,1,0,0,1,1,13.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/klimatyczne-studio-w-sasiedztwie-lazienek-ID43W70,1.0,district,agency,"ul. Artura Grottgera, Sielce, Mokotów, Warszawa, mazowieckie",52.205389,21.031239,0,0,tenement,0,Mokotow,2600,500,32.0,1.0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,96.0,0,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/komfortowe-dwupokojowe-mieszkanie-na-powislu-ID4sHYg,2.0,,agency,"ul. Tamka, Powiśle, Śródmieście, Warszawa, mazowieckie",52.23777,21.02725,0,1,apartment,1,Srodmiescie,4000,1200,55.0,2.0,0,0,5.0,0,1,0,0,1,0,0,0,1,1,24.0,1,1,0,0
2024-12-17,2024-12-21,https://www.otodom.pl/pl/oferta/komfortowe-m3-z-2-garazami-pkp-zeran-bez-prowizji-ID4tVUf,3.0,district,agency,"ul. Marywilska, Żerań, Białołęka, Warszawa, mazowieckie",52.320026,21.002516,0,1,block_of_flats,0,Bialoleka,3450,0,69.89,3.0,0,1,5.0,0,1,0,0,1,0,0,0,0,0,6.0,0,0,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/lokal-przy-arkadii-ID4sxMT,7.0,,agency,"ul. Zygmunta Słomińskiego, Muranów, Śródmieście, Warszawa, mazowieckie",52.255567,20.986368,0,1,other,0,Srodmiescie,8600,0,140.0,4.0,0,0,8.0,0,1,0,0,1,0,0,1,0,1,25.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/luksusowy-apartament-dla-rodziny-ID4tiEx,5.0,,agency,"ul. Bokserska, Służewiec, Mokotów, Warszawa, mazowieckie",52.17077,20.99226,0,0,other,0,Mokotow,9900,1000,85.7,3.0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/lux-wynajmij-nowy-apartament-warszawa-bialoleka-ID4t39g,1.0,,agency,"ul. Płochocińska, Szamocin, Białołęka, Warszawa, mazowieckie",52.36295,21.02761,0,1,apartment,0,Bialoleka,2690,602,39.0,2.0,0,0,2.0,0,0,1,0,1,0,1,0,0,0,1.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/marina-ii-mokotow-ul-bialej-floty-43-m2-ID4nCdF,2.0,district,owner,"ul. Białej Floty, Wyględów, Mokotów, Warszawa, mazowieckie",52.196154,20.984929,0,1,apartment,1,Mokotow,5000,580,43.0,2.0,0,1,7.0,0,1,0,0,1,0,0,0,1,1,4.0,1,1,1,0
2024-12-17,2024-12-18,https://www.otodom.pl/pl/oferta/metro-wilanowska-2-pokoje-od-zaraz-55m2-ID4tXa6,4.0,,agency,"ul. Bukowińska, Ksawerów, Mokotów, Warszawa, mazowieckie",52.18471,21.02506,0,1,other,0,Mokotow,5200,1000,55.0,2.0,0,0,6.0,0,1,0,0,0,0,0,0,0,0,8.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/miasteczko-wilanow-garaz-w-cenie-bezposrednio-ID4tFgy,2.0,district,owner,"Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie",52.160824,21.078011,1,1,block_of_flats,0,Wilanow,6000,1300,80.0,3.0,0,1,4.0,0,1,0,0,1,0,0,0,1,1,15.0,0,0,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkan-2pok-54m-mokotow-oddzielna-kuchnia-zielen-ID4tXcu,4.0,district,owner,"ul. Mołdawska, Rakowiec, Ochota, Warszawa, mazowieckie",52.198707,20.977829,0,1,apartment,0,Ochota,3200,1000,54.0,2.0,0,0,6.0,0,1,1,0,1,1,0,0,1,1,15.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-bez-prowizji-samochodowa-ID4rNCq,7.0,district,agency,"ul. Samochodowa, Ksawerów, Mokotów, Warszawa, mazowieckie",52.184125,21.007985,0,1,block_of_flats,0,Mokotow,3300,370,34.0,2.0,0,0,8.0,0,1,0,0,1,0,0,0,0,1,8.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-super-stan-scisle-centrum-ID4tHve,7.0,district,owner,"ul. Chłodna 11, Mirów, Wola, Warszawa, mazowieckie",52.237507,20.992052,0,1,block_of_flats,1,Wola,3000,800,38.0,2.0,1,0,15.0,0,0,0,0,0,1,0,0,1,1,46.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-110m2-al-wilanowska-ID4tEkH,1.0,gas,owner,"al. Aleja Wilanowska, Stegny, Mokotów, Warszawa, mazowieckie",52.173682,21.047576,0,1,block_of_flats,1,Mokotow,4500,1780,110.0,3.0,0,0,4.0,0,1,0,0,1,1,1,0,1,1,23.0,0,0,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-praga-tylko-bezposrednio-ID4mmmL,3.0,district,owner,"ul. Tadeusza Korsaka 1, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",52.254356,21.051047,0,1,block_of_flats,0,Praga_Polnoc,4500,850,50.0,3.0,0,0,9.0,0,1,0,0,0,0,0,0,0,0,,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-40m2-na-odolanach-z-basenem-w-cenie-ID4tFoc,3.0,district,owner,"Odolany, Wola, Warszawa, mazowieckie",52.22076,20.9393,1,1,block_of_flats,1,Wola,3000,740,40.0,2.0,0,1,6.0,0,1,0,0,1,0,0,0,1,1,12.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-55mkw-ID4tFmb,3.0,district,owner,"ul. Skoroszewska, Skorosze, Ursus, Warszawa, mazowieckie",52.191762,20.901399,0,0,block_of_flats,0,Ursus,3500,0,55.0,2.0,0,1,6.0,0,1,0,0,1,0,0,0,1,1,21.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-67m2-3-pokoje-skorosze-bezposrednio-ID4iPvg,1.0,district,owner,"Skorosze XI, Skorosze, Ursus, Warszawa, mazowieckie",52.18949,20.909883,0,1,block_of_flats,0,Ursus,4700,850,67.0,3.0,1,0,7.0,0,0,1,1,1,0,0,0,1,1,9.0,0,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-dwa-pokoje-do-wynajecia-warszawa-bemowo-ID4sU2J,5.0,district,agency,"ul. Górczewska, Ulrychów, Wola, Warszawa, mazowieckie",52.234606,20.924481,0,1,block_of_flats,0,Wola,3300,0,50.0,2.0,0,0,5.0,0,0,0,0,1,0,0,0,0,1,20.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-mokotow-blisko-metra-ID4tEfl,5.0,district,owner,"ul. Stefana Bryły, Ksawerów, Mokotów, Warszawa, mazowieckie",52.18158,21.011805,0,1,block_of_flats,0,Mokotow,2800,850,42.0,2.0,1,0,9.0,0,1,0,0,0,1,0,1,0,0,,0,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-garaz-dostepne-od-reki-fort-bema-ID4rQN9,2.0,district,owner,"ul. Obrońców Tobruku 18, Górce, Bemowo, Warszawa, mazowieckie",52.24091,20.91133,0,1,block_of_flats,1,Bemowo,2950,750,52.0,2.0,1,1,3.0,0,1,0,0,1,0,1,1,1,1,22.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-grzybowska-37-3-pokoje-ok-58-5m2-ID4tEyL,8.0,district,owner,"ul. Grzybowska 37, Mirów, Wola, Warszawa, mazowieckie",52.235251,20.994297,0,0,apartment,1,Wola,7500,1400,58.5,3.0,0,0,,0,0,1,0,0,0,0,0,1,0,1.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-na-bliskim-ursynowie-kopa-cwila-60m2-ID4hmyj,1.0,,owner,"Pyry, Ursynów, Warszawa, mazowieckie",52.13785,21.02912,1,0,block_of_flats,0,Ursynow,3100,1000,60.0,2.0,0,0,3.0,0,1,0,0,0,1,0,0,1,1,30.0,0,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-na-poddaszu-ID4rmRR,4.0,district,owner,"Sielce, Mokotów, Warszawa, mazowieckie",52.20566,21.037676,1,0,tenement,1,Mokotow,9000,1500,136.5,3.0,0,0,4.0,0,1,0,0,0,0,1,0,0,1,75.0,1,1,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-61m-ursynow-ID4ou8o,7.0,district,owner,"ul. Braci Wagów 11, Natolin, Ursynów, Warszawa, mazowieckie",52.142467,21.049676,0,1,block_of_flats,0,Ursynow,3900,971,61.0,3.0,0,1,8.0,0,1,0,0,1,0,0,0,1,0,,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-sadyba-ID4tXcG,1.0,district,owner,"Czerniaków, Mokotów, Warszawa, mazowieckie",52.193996,21.062039,1,0,block_of_flats,0,Mokotow,3000,700,38.0,2.0,1,0,4.0,0,0,0,0,0,0,0,1,0,0,55.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-w-inwestycji-woronicza-qbik-ID4tVyL,9.0,district,agency,"ul. Jana Pawła Woronicza, Służewiec, Mokotów, Warszawa, mazowieckie",52.187962,20.993937,0,1,tenement,0,Mokotow,5350,0,56.0,2.0,0,0,10.0,0,1,0,0,1,0,0,0,0,0,6.0,0,1,1,1
2024-12-17,2024-12-20,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-na-pradze-polnoc-obok-metra-ID4tXfL,5.0,district,owner,"ul. Targowa, Stara Praga, Praga-Północ, Warszawa, mazowieckie",52.251668,21.038718,0,0,tenement,1,Praga_Polnoc,3300,800,46.0,2.0,0,0,5.0,0,0,0,0,1,1,0,1,1,0,109.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-w-kamiennicy-na-starej-ochoci-ID4sM5s,3.0,district,owner,"ul. Józefa Mianowskiego 15, Stara Ochota, Ochota, Warszawa, mazowieckie",52.217634,20.987449,0,1,tenement,0,Ochota,3600,700,40.0,2.0,0,0,6.0,0,1,0,0,0,0,1,1,1,0,96.0,0,1,1,0
2024-12-17,2024-12-20,https://www.otodom.pl/pl/oferta/mieszkanie-wilanow-zawady-45m-ID4tXb1,1.0,district,owner,"ul. Bruzdowa 108c, Zawady, Wilanów, Warszawa, mazowieckie",52.171953,21.115721,0,1,block_of_flats,1,Wilanow,4300,750,45.0,2.0,0,0,3.0,0,0,1,0,1,0,0,0,1,0,10.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanie-wlochy-czynsz-0-zl-40m-od-1-01-25-ID4bdcm,2.0,gas,owner,"ul. Rejonowa 24, Nowe Włochy, Włochy, Warszawa, mazowieckie",52.212,20.90078,0,0,tenement,0,Wlochy,3200,0,40.0,1.0,0,1,3.0,0,1,1,1,0,0,0,0,1,0,94.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mieszkanko-dla-singla-do-wynajmu-od-zaraz-ID4tVA9,1.0,district,agency,"ul. Antoniego Magiera, Słodowiec, Bielany, Warszawa, mazowieckie",52.273155,20.947451,0,0,block_of_flats,1,Bielany,2000,400,27.0,1.0,1,0,1.0,0,0,0,0,0,0,1,0,0,0,55.0,0,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/mokotow-lux-ciche-fajne-105m-z-garazem-i-tarasem-ID4tHOU,2.0,district,agency,"Górce, Bemowo, Warszawa, mazowieckie",52.24091,20.91133,1,1,apartment,1,Bemowo,5000,1400,105.0,3.0,0,0,6.0,0,1,0,0,1,1,0,0,1,1,9.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowa-kawalerka-1-poj-30m2-ul-domaniewska-47a-gara-ID4sgNC,5.0,gas,owner,"ul. Domaniewska, Ksawerów, Mokotów, Warszawa, mazowieckie",52.183326,21.007074,0,1,block_of_flats,0,Mokotow,3200,300,30.0,1.0,0,0,9.0,0,1,1,0,0,0,0,0,0,0,2.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowa-kawalerka-praga-poludnie-bezposrednio-ID45h0e,1.0,district,owner,"Grochów, Praga-Południe, Warszawa, mazowieckie",52.249037,21.100282,0,0,block_of_flats,0,Praga_Poludnie,1900,0,15.0,1.0,0,0,4.0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-2-pokoje-50-rabat-na-pierwszy-miesiac-ID4t8FT,5.0,district,owner,"ul. Siennicka 29A, Grochów, Praga-Południe, Warszawa, mazowieckie",52.253885,21.076775,0,1,block_of_flats,0,Praga_Poludnie,3257,817,41.7,2.0,1,0,5.0,0,1,0,0,1,0,0,0,1,1,3.0,0,1,1,0
2024-12-17,2024-12-19,https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-niedaleko-metro-mlociny-ID4tVV1,1.0,,agency,"ul. Sokratesa, Wawrzyszew, Bielany, Warszawa, mazowieckie",52.285562,20.928529,0,1,apartment,0,Bielany,2600,545,42.0,2.0,1,1,5.0,0,1,0,1,1,0,0,0,0,0,5.0,0,0,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-2pok-duza-loggia-garaz-rondo-wiatraczna-ID4tVrT,3.0,district,agency,"Grochów, Praga-Południe, Warszawa, mazowieckie",52.24172,21.096335,1,1,apartment,0,Praga_Poludnie,3700,0,45.0,2.0,0,0,8.0,0,1,0,0,1,0,0,0,0,1,5.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-3-pokojowe-mieszkanie-na-bliskiej-woli-ID4tGco,4.0,district,agency,"ul. Obozowa, Młynów, Wola, Warszawa, mazowieckie",52.24551,20.96323,0,1,block_of_flats,1,Wola,8000,700,72.0,3.0,0,0,5.0,0,1,0,0,1,0,0,0,1,0,5.0,1,1,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-dwupokojowe-mieszkanie-blisko-metra-plocka-ID4sHvh,4.0,gas,owner,"ul. Ludwiki, Czyste, Wola, Warszawa, mazowieckie",52.230189,20.96294,0,1,apartment,1,Wola,4300,800,40.0,2.0,0,1,5.0,0,1,0,0,1,0,0,0,1,1,2.0,0,0,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-2-pok-metro-klimatyzacja-ID4tcpZ,3.0,district,owner,"ul. Toruńska 92, Bródno, Targówek, Warszawa, mazowieckie",52.29834,21.031231,0,1,block_of_flats,1,Targowek,3900,600,35.0,2.0,0,1,4.0,0,0,0,0,1,0,0,0,1,1,1.0,1,1,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-ID4jJIF,3.0,,owner,"Ursus Centralny, Szamoty, Ursus, Warszawa, mazowieckie",52.200179,20.880486,0,1,block_of_flats,0,Ursus,3000,865,38.0,2.0,0,1,7.0,0,1,0,0,1,0,1,0,0,0,3.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowe-trojstronne-jasne-duzo-szaf-ID4tVZm,2.0,district,agency,"Czechowice, Ursus, Warszawa, mazowieckie",52.19512,20.88379,1,1,block_of_flats,0,Ursus,3000,500,37.0,2.0,0,0,5.0,0,0,0,0,1,0,0,0,0,1,1.0,0,0,0,0
2024-12-17,2024-12-27,https://www.otodom.pl/pl/oferta/nowoczesny-2-pokojowy-apartament-ID4u1Xj,1.0,,agency,"ul. Jerzego Iwanowa-Szajnowicza, Kabaty, Ursynów, Warszawa, mazowieckie",52.12802,21.06938,0,0,other,0,Ursynow,4500,800,50.0,2.0,0,0,4.0,0,1,0,0,1,0,0,0,0,0,3.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/nowoczesny-3-pokojowy-apartament-na-mokotowie-ID4ksMY,2.0,district,agency,"ul. Postępu, Służewiec, Mokotów, Warszawa, mazowieckie",52.175358,20.99532,0,1,apartment,0,Mokotow,5000,1500,81.0,3.0,0,0,11.0,0,1,0,0,1,0,0,0,0,0,14.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/oddzielne-pokoje-13-i-19-m2-przy-metrze-ID4o3Ij,4.0,district,owner,"ul. Słodowiec, Słodowiec, Bielany, Warszawa, mazowieckie",52.274127,20.962639,0,1,block_of_flats,0,Bielany,3000,495,47.0,2.0,1,0,10.0,0,1,0,0,0,1,0,0,0,0,,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/okazja-mieszkanie-na-wynajem-ID4tVoi,5.0,district,agency,"Nowolipki, Wola, Warszawa, mazowieckie",52.244718,20.977447,1,1,block_of_flats,0,Wola,1900,600,34.15,2.0,1,0,10.0,0,1,0,0,0,1,0,1,0,1,65.0,1,1,0,0
2024-12-17,2024-12-21,https://www.otodom.pl/pl/oferta/okolice-ronda-onz-metro-ID4tXbl,2.0,district,agency,"ul. Sienna, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.23288,20.99873,0,1,apartment,1,Srodmiescie,2300,800,37.5,1.0,0,0,18.0,0,0,0,0,0,0,0,0,0,1,21.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/parking-w-cenie-nowe-duzy-taras-ID4ttaH,6.0,district,agency,"ul. Liwska, Bródno, Targówek, Warszawa, mazowieckie",52.2904,21.01744,0,1,block_of_flats,0,Targowek,3800,550,42.0,2.0,0,0,6.0,0,0,1,0,1,0,0,0,0,0,2.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/penthouse-z-dwoma-tarasami-ID4tVWL,3.0,district,agency,"ul. Obornicka, Wilanów Wysoki, Wilanów, Warszawa, mazowieckie",52.167929,21.079275,0,1,apartment,0,Wilanow,6200,2000,83.27,3.0,0,0,3.0,0,1,1,0,1,0,0,0,1,1,14.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/piekne-umeblowane-mieszkanie-52-2m2-ursus-ID4owjG,1.0,district,owner,"ul. płk. Stanisława Dąbka, Skorosze, Ursus, Warszawa, mazowieckie",52.193021,20.889665,0,0,tenement,1,Ursus,3500,750,52.2,3.0,0,0,3.0,0,0,0,0,0,0,0,1,0,0,73.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/plochocinska-197-lux-2-pokoje-nowe-ID4t3b6,1.0,district,agency,"ul. Płochocińska, Szamocin, Białołęka, Warszawa, mazowieckie",52.36295,21.02761,0,1,apartment,1,Bialoleka,2290,602,39.0,2.0,0,0,2.0,0,0,1,1,1,0,1,0,1,1,1.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przestronne-3-pok-marina-mokotow-ID4tDz6,5.0,district,agency,"ul. Rajska, Wyględów, Mokotów, Warszawa, mazowieckie",52.19279,20.98876,0,1,apartment,0,Mokotow,3950,1050,75.0,3.0,1,0,7.0,0,1,0,0,1,0,0,0,1,1,18.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przestronne-i-blisko-natury-i-2-miejsca-parkingowe-ID4tfbv,3.0,district,agency,"ul. Bernardyńska, Czerniaków, Mokotów, Warszawa, mazowieckie",52.19303,21.06577,0,1,apartment,0,Mokotow,8000,1600,107.0,4.0,0,0,4.0,0,0,0,0,1,0,0,0,0,0,12.0,0,0,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przestronne-i-jasne-w-starym-wilanowie-ID4t188,3.0,,agency,"ul. Marconich, Wilanów Wysoki, Wilanów, Warszawa, mazowieckie",52.169819,21.073949,0,1,other,1,Wilanow,5500,1650,97.0,3.0,0,0,3.0,0,0,1,0,1,0,0,0,0,1,25.0,1,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-basen-fitness-tenis-ID4rAHZ,5.0,district,agency,"ul. Jana III Sobieskiego, Stegny, Mokotów, Warszawa, mazowieckie",52.17058,21.06665,0,1,apartment,0,Mokotow,10500,600,143.0,4.0,0,0,11.0,0,1,0,0,1,0,0,0,1,1,25.0,1,1,1,1
2024-12-17,2024-12-18,https://www.otodom.pl/pl/oferta/przestronny-apartament-na-osiedlu-eko-park-ID4tX4p,3.0,,agency,"ul. Biały Kamień, Wyględów, Mokotów, Warszawa, mazowieckie",52.206449,20.996976,0,1,apartment,0,Mokotow,13000,0,125.0,4.0,0,0,5.0,0,1,1,0,1,0,0,0,0,1,,0,0,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przytulne-2-pokoje-ursynow-metro-kabaty-ID4tH68,4.0,,owner,"ul. Kazimierza Jeżewskiego, Kabaty, Ursynów, Warszawa, mazowieckie",52.135681,21.067329,0,1,apartment,0,Ursynow,3350,950,50.0,2.0,0,0,5.0,0,1,0,0,1,0,0,0,1,1,19.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przytulne-39m2-na-gandhi-z-ogrodkiem-oraz-garazem-ID4tVXB,1.0,district,owner,"ul. Indiry Gandhi, Stary Imielin, Ursynów, Warszawa, mazowieckie",52.144242,21.035581,0,1,block_of_flats,0,Ursynow,3100,680,39.3,2.0,0,0,6.0,0,0,1,1,1,0,0,0,1,1,20.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-miedzynarodowa-residence-ID4tEvp,1.0,district,owner,"Saska Kępa, Praga-Południe, Warszawa, mazowieckie",52.23059,21.06051,1,0,apartment,0,Praga_Poludnie,5500,0,65.0,4.0,0,0,9.0,0,0,1,0,0,0,0,0,1,1,20.0,0,0,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-w-centrum-na-wynajem-ID4tFnY,8.0,district,owner,"ul. Pańska, Śródmieście Północne, Śródmieście, Warszawa, mazowieckie",52.232232,21.001409,0,1,block_of_flats,1,Srodmiescie,4000,1000,37.0,2.0,0,1,8.0,0,1,0,0,0,1,0,0,0,0,,1,1,0,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/rodzinny-apartament-garaz-4-sypialnie-ID4tsHm,6.0,district,agency,"ul. Przasnyska, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",52.25973,20.96668,0,1,apartment,0,Zoliborz,10900,1110,100.0,5.0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/samodzielne-mieszkanie-ID4tcpu,,electric,owner,"Nowy Rembertów, Rembertów, Warszawa, mazowieckie",52.254603,21.158979,0,0,other,0,Rembertow,2300,0,32.0,1.0,0,1,,0,0,0,0,0,1,0,0,1,0,,0,0,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/saska-kepa-al-waszyngtona-przy-parku-skaryszewski-ID4tXaZ,1.0,district,owner,"al. Aleja Jerzego Waszyngtona, Saska Kępa, Praga-Południe, Warszawa, mazowieckie",52.23918,21.056894,0,1,tenement,1,Praga_Poludnie,2500,500,40.0,2.0,1,0,5.0,0,0,0,0,0,1,0,0,0,0,87.0,1,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/siedmiogrodzka-available-now-ID4tVs7,5.0,district,agency,"Ulrychów, Wola, Warszawa, mazowieckie",52.23362,20.95361,1,0,apartment,0,Wola,4000,650,35.0,2.0,0,0,8.0,0,1,0,0,1,0,0,0,0,0,9.0,0,0,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/studio-dla-singla-stare-wlochy-english-french-ID4tF75,1.0,district,owner,"ul. Łamana, Stare Włochy, Włochy, Warszawa, mazowieckie",52.204551,20.913955,0,0,tenement,0,Wlochy,1999,299,16.0,1.0,1,0,2.0,0,0,0,0,0,0,1,0,0,0,8.0,0,1,0,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/studio-z-wyjatkowym-widokiem-ID4tVo6,7.0,district,agency,"ul. Marcina Kasprzaka, Odolany, Wola, Warszawa, mazowieckie",52.22745,20.95613,0,1,other,0,Wola,3100,630,31.52,1.0,0,0,26.0,0,0,0,0,1,0,0,0,0,0,2.0,1,1,1,1
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/stylowe-3-pokojowe-mieszkanie-w-ursusie-warszawa-ID4sZQA,3.0,district,owner,"Kompanii AK Goplana, Czechowice, Ursus, Warszawa, mazowieckie",52.19512,20.88379,0,1,block_of_flats,0,Ursus,4200,600,45.0,3.0,0,1,9.0,0,1,0,0,0,0,0,0,0,0,2.0,0,1,1,0
2024-12-17,2024-12-17,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-z-garazem-i-ogrodkiem-ID4tX6A,1.0,gas,agency,"ul. Koryncka, Wawer, Wawer, Warszawa, mazowieckie",52.21442,21.14335,0,0,other,1,Wawer,7500,0,113.46,4.0,0,0,1.0,0,0,1,1,1,0,0,0,0,1,23.0,0,1,1,0
